gene	log2FoldChange_ov90_30minProt	pval_ov90_30minProt	log2FoldChange_ov90_120minProt	pval_ov90_120minProt
HMG20A	0.15711364	0.354804014	-0.133500599	0.534730468
UBQLN4	0.048831729000000004	0.354824246	0.02431206	0.6979991520000001
C2CD2L	-0.061001995999999996	0.354826231	0.191630425	0.057672282000000005
ZMYM6NB	0.069494433	0.35483032	0.062646885	0.508603661
LDLRAP1	0.117543483	0.35483526600000004	-0.034060049	0.763588635
KIAA1522	0.079525253	0.35499093299999995	-0.09148396199999999	0.155342449
COL4A3BP	-0.048732292	0.35534138200000004	-0.064012825	0.367059643
FMO5	0.097675049	0.35535565799999996	0.134875426	0.194803367
ABCC1	-0.127727686	0.35550475	0.243886617	0.14459208099999998
MT-CO1	0.06928994299999999	0.35551357200000006	-0.019341596000000003	0.8042684529999999
TMEM256	0.08410541199999999	0.35551799100000003	-0.303498575	0.01214186
ASB9	0.100901336	0.355621398	-0.021037652	0.824900932
BTF3	-0.0960696	0.355819981	0.180758935	0.082058365
PHF12	0.164782082	0.355985354	-0.188455225	0.171472944
RING1	-0.09999732199999999	0.356102264	-0.206301077	0.057083392000000004
EME1	0.111460715	0.356275578	-0.169499349	0.22201812
PYGL	0.095002361	0.35629431899999997	-0.09859275099999999	0.210432814
SLC35C1	0.083560521	0.356409525	0.38632246200000003	0.016872391
ILVBL	0.06841151599999999	0.357234703	0.036147602	0.683164952
RPS27A	0.080172485	0.35733617	0.040987271	0.652654967
GPRC5C	0.129569544	0.357634214	-0.11046293900000001	0.333050017
MBP	-0.17526347399999997	0.35775572899999997	0.290813944	0.088144797
MAFF	0.237720044	0.35809673200000003	-0.524307239	0.008310966
OAS2	-0.084081881	0.35811187899999997	0.083855405	0.40249299200000005
TSPAN11	-0.101379287	0.358202724	0.29109144600000003	0.010815456999999999
LOX	0.046914919000000006	0.35828808	-0.141131589	0.082831927
EIF3H	-0.053032388	0.358342745	-0.028445764	0.704711911
NSD1	0.14233276	0.358375282	-0.27589365600000004	0.012612412
TEFM	0.13799431199999998	0.35843026899999997	-0.20361513899999997	0.284082872
ZNF174	0.072200545	0.358668238	-0.231311109	0.01755012
MRPL43	-0.13123847800000002	0.358975971	0.473934416	0.0039025979999999997
RALGAPA2	-0.054845986	0.359019804	0.047788638	0.531975204
MRPS11	-0.09058557	0.359256915	0.009127583	0.911922929
CEP44	-0.07419139599999999	0.359312984	0.073327238	0.260197316
PHF19	0.105544619	0.359495571	-0.172483744	0.184839072
UPP1	-0.056045243	0.359609655	0.156105647	0.05676044
UBL5	0.10196233199999999	0.359756023	-0.277944521	0.034849335
BPTF	0.07992526700000001	0.35980435899999996	-0.19536222600000003	0.099455239
RETSAT	0.07123212	0.359851171	-0.089433587	0.34296357899999996
RPP38	-0.102754281	0.36015249299999996	-0.23059021100000002	0.021095914
BRAT1	0.044051254000000005	0.36020896799999996	-0.003273662	0.9625396190000001
GRN	0.119268115	0.360379812	-0.09784181900000001	0.368685483
FKRP	0.093219436	0.360630324	0.12190797099999999	0.226432852
HERC2	0.087378698	0.360756087	-0.04363601	0.497111256
HIST2H3PS2	0.416807714	0.360921263	-0.019132046	0.9826596209999999
RNF2	-0.11847758	0.360981261	-0.135597456	0.34440905899999996
SNRPA1	0.112207523	0.361044744	-0.24055663600000002	0.033203992
BROX	-0.052557365	0.36106257	-0.023834518	0.714354519
MGAT2	0.08331583599999999	0.36138234700000005	0.25525556	0.058898452000000004
ABCB7	-0.174807678	0.36149876	0.6717740870000001	0.0016795789999999998
SLC9A3R2	-0.077909428	0.36166692100000003	0.061392915	0.510515901
CDKAL1	0.12038584599999999	0.361669935	0.002696477	0.981713463
SFXN1	0.051390322999999995	0.361719636	0.40663127	0.011761058999999999
LSG1	0.055172799	0.361752026	0.137826387	0.21301964199999998
PSMB5	-0.061016178	0.36215036700000003	0.067757764	0.405905942
SMARCE1	0.08624331699999999	0.36232169399999997	-0.15864593300000002	0.278020123
ARHGAP35	-0.071872174	0.362581087	0.030971479	0.717383076
ATP6V1D	0.081116813	0.36274190700000003	-0.065026161	0.366429355
ATG5	-0.052219802999999995	0.362768033	0.10764258800000001	0.189874215
TRIT1	0.054725613	0.36316278399999996	-0.047556017	0.534860569
ZSCAN29	0.09830242900000001	0.36318001299999997	-0.07816435599999999	0.336822809
EMC3	0.134771578	0.36337616	0.275117396	0.13298649199999998
LRP2	-0.137660254	0.363555401	0.132389841	0.18558656899999998
MED10	0.10073637	0.363689579	0.010430911	0.915745562
DLG3	0.10275356	0.36379089200000003	0.048117092	0.660321166
STX4	0.070247747	0.363803582	0.113133741	0.285574864
DNM2	-0.049011599	0.364131194	0.067995786	0.39868960299999995
KMT2B	-0.12777561199999998	0.36414314	-0.106662206	0.544045793
GRID2	0.09838563300000001	0.364280967	-0.235887154	0.02095447
AMZ2	0.063031458	0.36453493200000003	0.020336873999999998	0.785609667
POMT1	0.09387235	0.364610159	0.241924284	0.06078082
MRPL52	-0.13466016	0.364619772	0.48454187600000004	0.011224285
TLN1	-0.07762363	0.364638521	0.10268355800000001	0.292880856
DNMT3B	0.087207034	0.364743343	-0.310609755	0.009066118
RAB3GAP1	-0.07412739900000001	0.364912891	0.156005641	0.051004516
SLC25A28	0.14929299	0.365029978	0.290305126	0.23913906
PSAP	-0.068181463	0.365304872	0.158653589	0.043338225999999994
BRPF3	0.09061807300000001	0.36552236	-0.341375648	0.002580793
CLEC16A	-0.061452190999999996	0.365543588	0.00833705	0.893290235
CERS2	-0.15108218699999998	0.365709322	0.16797071600000002	0.145274836
ACYP2	-0.057829596	0.365885177	0.04662977	0.636002476
RPS9	0.153486904	0.36591028	-0.105171901	0.575284355
SQRDL	-0.063826551	0.36594590000000005	0.210009964	0.08482319
NIP7	0.21509957300000002	0.366467415	-0.274439724	0.087839062
C7orf50	0.165390091	0.366951359	-0.310655189	0.011791798999999999
TOP1	0.30097408600000003	0.367450449	-0.503175186	0.03610395
ADRM1	-0.055679888	0.36752798700000006	0.023849527000000002	0.770421244
PSMC3IP	-0.073339534	0.367552276	0.095926944	0.31363924
CDKN2AIP	-0.11936372599999999	0.367557405	0.065427925	0.6770077590000001
B3GALNT1	0.093433055	0.36787575899999997	-0.341182654	0.003857225
MED21	0.114625892	0.36803436	0.010046167	0.931049094
ZC3H4	0.060679461	0.368393281	0.021566497999999996	0.774234518
WDR11	0.059155097000000004	0.36862213899999996	-0.031704527	0.592879611
AK4	-0.060320403	0.368752924	-0.058191390999999995	0.427864045
ACBD6	-0.078674413	0.368843152	0.067002865	0.523165928
SLC25A33	0.098790579	0.368890292	0.38581019	0.100321279
RNF185	0.06998187	0.368989456	0.00155369	0.987680399
RPS15A	0.15318837300000002	0.369043735	-0.09859317	0.548645243
VANGL2	-0.116819861	0.36916482899999997	0.093634745	0.52107408
ZBTB48	0.087570839	0.369169034	-0.103321649	0.37439043200000005
SH3TC1	-0.144586086	0.36926974799999995	0.2292405	0.031157927000000002
GNG12	0.187744842	0.369553416	-0.24278267	0.12017672
LTV1	0.05710433400000001	0.369675204	-0.128885036	0.140758298
SLC25A5	0.074160346	0.369736671	0.39421850399999997	0.03593206
RPS28	0.05878123	0.36974091600000003	-0.060615875	0.5270818629999999
ZNF800	0.144637002	0.37038877600000003	-0.17897169100000002	0.38075347600000004
PDXDC1	-0.05307720900000001	0.37059581700000005	0.127017052	0.093760146
QRSL1	0.070520395	0.37063362299999997	-0.014305243	0.875217948
KIAA0319L	0.076143707	0.370709687	0.073127435	0.421533363
NDUFA7	0.098797871	0.370884134	-0.024616652000000003	0.7926924390000001
KNOP1	0.155667744	0.37116601	-0.25336318399999996	0.04639976
MRPS23	-0.115484846	0.371215284	0.064250833	0.464265362
TGOLN2	-0.097689966	0.371338438	0.18882637800000002	0.072451271
ZNF622	-0.049700915	0.371402426	0.11890668199999999	0.109997336
IFT20	-0.06865603299999999	0.371917406	-0.032498722	0.742376048
TTF1	0.150153037	0.37221661100000003	-0.206225085	0.148705576
MUT	0.06453547400000001	0.372338312	0.052514885	0.446177229
CENPE	-0.14052875199999998	0.372470242	0.08608674699999999	0.597023974
COL18A1	-0.079280374	0.37268260799999997	-0.023190736	0.809586495
ARHGAP11A	0.086598411	0.372751822	-0.358580044	0.0024490270000000003
CYP4F12	-0.073193484	0.372916265	0.089734824	0.22505264100000003
ACAP2	-0.047153165	0.37311758899999997	-0.010001292	0.897281777
PKN3	0.053058447	0.373222581	-0.03024463	0.611143656
SMIM4	-0.11832168800000001	0.373854663	0.539176653	0.015519415
ACSF2	-0.061960878	0.373901741	0.10409257599999999	0.133263052
PDCD5	-0.05163693	0.373909073	0.093683835	0.28414624
RAB11FIP4	-0.049467258	0.37401991799999995	0.11462647699999999	0.236965717
STX10	-0.117623111	0.37432485200000004	-0.017163923	0.860919555
PRKACB	-0.072476358	0.37434694399999996	0.17582569	0.049172302
ATP5L	-0.294853346	0.374486459	0.6788848670000001	0.015482553000000001
TMEM201	0.059686397999999995	0.374666165	-0.247755316	0.01227035
HSPE1	0.072360327	0.374802002	0.117329614	0.153266328
TRIM28	-0.045028784	0.37508307399999996	-0.016411546000000003	0.810293543
ZC3H3	-0.072933861	0.37514928399999997	-0.15179172900000001	0.05463999
CASC5	0.12241708400000001	0.375408284	-0.096412539	0.523835067
MXRA8	0.05136857	0.375772801	0.181954389	0.174322316
CAMSAP3	-0.072884126	0.37579324299999994	-0.036146437999999996	0.697665215
FAM76B	-0.105521731	0.37582420899999996	-0.007652292	0.938913972
CECR5	0.058856520999999995	0.376480139	0.06500378	0.330249374
PCF11	-0.051903462000000004	0.37655633200000005	0.002707786	0.964467451
DDRGK1	0.101903511	0.376603378	0.25767148300000003	0.063865378
OGFOD3	0.053360375999999994	0.376984824	0.101142939	0.330113959
MRPL40	-0.134621761	0.37707461600000003	0.545042873	0.0034033009999999996
RSL1D1	0.35619169700000003	0.377340667	-0.311565906	0.042495551
NUCB2	0.06285990400000001	0.377390713	0.110202583	0.14995198099999998
MBLAC2	0.09119348199999999	0.377470278	-0.024020978	0.7717468540000001
ATP9A	-0.082462544	0.377493015	0.184457775	0.032317899
DNAJC5	0.059387559000000006	0.377576191	0.043604678	0.535196106
HEATR5A	-0.088469749	0.377684963	0.09681243199999999	0.315234225
UGCG	-0.086343647	0.37773597	0.215367316	0.019321585
CHMP5	-0.046477199999999996	0.37784814299999997	-0.050361693	0.48710943100000004
SHMT2	-0.11161996	0.37824151200000006	0.20183172100000002	0.039058544
KIAA0101	-0.043314624	0.37826677799999997	-0.063532401	0.469555684
CC2D1B	-0.07173347299999999	0.378660606	0.021385297999999997	0.771483955
PEX13	-0.12554664699999998	0.378829033	0.188502964	0.157606045
TIMM8B	0.097930432	0.378957418	-0.062714372	0.582412555
NUFIP2	-0.18880490100000002	0.37912704799999997	-0.124290864	0.39101292200000004
ZCCHC7	0.161455732	0.37914395700000003	-0.247502325	0.100401516
MCCC2	0.058360065	0.379225545	0.059946655999999994	0.43291951700000003
CHCHD7	0.200877925	0.37963528700000004	0.029114664	0.835694611
SEC24A	-0.054399289	0.379753104	0.097737315	0.213997324
RBM15B	0.062598265	0.38012760799999995	-0.188326188	0.030219637999999997
BAK1	-0.090752576	0.380182626	0.228871042	0.064617959
DLGAP4	-0.045748029	0.380333252	0.060943001	0.409186758
METTL8	0.11994741099999999	0.380334813	-0.15738011400000002	0.350230064
CEBPD	-0.101787436	0.38058958600000004	-0.18952116100000002	0.21499693
YARS2	0.054415802	0.38082775	-0.026713497000000003	0.738434983
SLC25A6	0.072327972	0.380864252	0.448903286	0.01825674
RBPMS	-0.052851255	0.38095658200000004	-0.043914957000000004	0.511526987
CDK14	-0.07039172	0.38100578700000004	0.078308001	0.336058966
SACS	-0.172880227	0.381008532	-0.088926129	0.6287009179999999
FAF2	0.116098113	0.381484528	0.373403649	0.026546851
PIEZO1	0.047214545999999996	0.381529045	0.009844951999999999	0.9195457340000001
METTL13	-0.045677907999999996	0.381680356	0.010187441	0.9089174870000001
TAB2	0.08747625	0.381799648	-0.004375524	0.960098876
SKP1	-0.060698000999999994	0.38184665100000004	-0.09497280400000001	0.221893096
RANBP6	0.049004375999999995	0.38226339299999995	0.032758973999999996	0.639453308
CDK2	-0.063727326	0.38236742700000004	-0.081304524	0.34848200700000004
KIAA0196	0.05682273400000001	0.382848989	0.01220226	0.85530793
AFAP1	0.164755726	0.382864996	-0.419824697	0.00071747
TM7SF3	0.066140845	0.382980551	0.00106641	0.992061098
SPHK2	0.094990964	0.383080153	0.042538787	0.515704659
PDE12	0.05043678	0.38309411200000004	0.035068155	0.579396157
TRMT13	-0.057164335	0.383191181	-0.06226447400000001	0.37158017600000004
MRPL33	-0.11987741	0.38360531600000003	0.425426984	0.005452805
ALG1	0.088228313	0.38397604	-0.0033760070000000003	0.974141493
BANP	0.086225798	0.384167959	-0.20821284	0.027214229
TSPAN4	0.13316129999999998	0.384375929	0.208143678	0.08596797699999999
HTT	0.049761041	0.384459777	-0.046923134000000005	0.441736595
ZGPAT	0.080726334	0.384496344	-0.14310659	0.067952312
FKBP4	-0.044490231	0.384633971	-0.019270497	0.79284928
MED30	0.081667831	0.384876135	0.146735495	0.107135169
AKR1C2	-0.142707781	0.384984404	0.187900072	0.373573373
CMTR1	-0.050507487000000004	0.385075447	0.036609156000000004	0.58679794
BCAS2	0.069224405	0.385279053	-0.18211211800000002	0.039782692
GPAM	0.055784732999999996	0.38534904700000006	-0.045596542000000004	0.535441075
ABCD4	0.044820157	0.385457637	0.038749494	0.5517607210000001
NFRKB	0.07725884400000001	0.385478944	-0.17466352100000002	0.0302415
MARK4	-0.056302951	0.38561536	-0.085221282	0.276306588
MMS19	-0.056831365999999994	0.385627535	0.024016581000000002	0.769371978
STRN	0.050424330999999996	0.385648744	0.125421797	0.09387063
LIPC	0.11255246	0.38603356899999997	-0.015662663	0.8944048259999999
LYN	0.14022066800000002	0.38635312899999996	-0.314760423	0.018017968999999998
METTL15	0.05485861	0.386377032	-0.062931134	0.567059839
CCDC8	-0.05675132099999999	0.386378527	-0.089499661	0.30994628
RTN1	0.090612552	0.386409791	0.079259412	0.39941018899999997
CARS2	0.057983812	0.38675521799999996	0.01526056	0.844545555
NAPA	-0.10737821800000001	0.386761772	0.23868083	0.009815117
DHX16	-0.04938162	0.38703212	-0.201170868	0.010410306999999999
MOB2	-0.050157785	0.387249711	0.036402006	0.637547985
MLLT1	0.050984947	0.387255323	-0.046324678	0.561528104
ESYT1	0.08360933799999999	0.387308355	0.135014161	0.24129858
MLST8	0.05541262	0.387319862	-0.029532693	0.7406962640000001
SYNCRIP	-0.221011008	0.387345373	-0.11692939	0.646291551
EIF3F	-0.046070527	0.38750328799999995	0.030208508999999998	0.6939056020000001
MRPL38	-0.11573654400000001	0.38753016100000004	0.375348575	0.009294462
PLEKHG3	0.12067367	0.38757500899999997	-0.366128795	0.002626537
C2CD5	-0.045429736	0.38767205899999996	0.057620178	0.454773385
MRPL1	-0.143855598	0.387839427	0.554569208	0.003351244
ATRIP	0.119454189	0.38816288299999996	0.106055125	0.604346273
ANKRD11	0.07187096400000001	0.388173669	-0.141555664	0.051734917000000005
RSBN1L	0.113334801	0.388211531	-0.058879087999999996	0.44535910100000003
NUP35	0.095935255	0.38829748399999997	-0.155952636	0.09695536199999999
TMEM19	0.043603707	0.38831825600000003	0.08528803800000001	0.22015368600000002
PCDH1	0.188070525	0.388380336	-0.072369582	0.673239354
QPCTL	0.041476216	0.38862311200000005	-0.033304148	0.709217599
PARP12	0.056377974000000004	0.388675354	-0.156127113	0.04655799
OVOL2	0.07019515400000001	0.389686634	-0.24244991800000001	0.048906161
NOMO1	0.092783478	0.39052443	0.033212961	0.799240388
SLC9B2	0.223128792	0.390723969	0.198344219	0.46176184200000003
MRPL15	-0.138004994	0.39085912100000003	0.490908776	0.005586717
ASNSD1	0.054308454000000006	0.39091692100000003	0.051413352	0.526732914
PLEKHA4	-0.244748948	0.39098743	-0.072563213	0.722518815
THOC3	0.144228806	0.39119908299999995	-0.11924318099999999	0.309111962
ANO10	0.10746926	0.3917618	0.150087138	0.22630605199999998
PMPCA	0.07496144	0.392106581	0.031837881	0.686551903
PTAR1	-0.07257416900000001	0.39211240399999997	0.134185025	0.14303043199999999
RBBP7	-0.043939682	0.39220139299999995	-0.070960732	0.334480732
UBE2A	0.053421169000000004	0.392426416	-0.016683445	0.785246462
CMC2	-0.056542059000000006	0.39261604899999997	0.161093204	0.06723085
GGA1	0.12091337699999999	0.39282257	-0.013934051999999999	0.924778313
NDUFB8	0.055941335	0.393221565	-0.074416496	0.319275126
KIDINS220	-0.11094326199999999	0.39326531200000003	0.120072057	0.223143094
GPKOW	-0.045025965999999994	0.39337868200000004	-0.136633289	0.04005243
SRSF3	0.060121917999999996	0.393499899	-0.053562085999999995	0.553247688
FBXO28	0.192746915	0.39370927899999997	-0.233477524	0.23401349100000002
CAST	-0.057882708	0.393979591	0.059123525	0.43810190000000004
PDE4DIP	0.039313798	0.393993765	0.009983608	0.8734347929999999
RAB6B	-0.062251099000000004	0.39417313600000004	0.12610539099999998	0.12446118699999999
CUEDC1	-0.11529694900000001	0.394179711	-0.009229177	0.9047858990000001
RARRES2	0.06342532099999999	0.39419993	-0.198963515	0.039119061000000004
RABGEF1	-0.042697535999999994	0.394223771	-0.055036708	0.475735895
UBE2C	-0.123396029	0.39437147200000006	-0.025235074	0.870946001
CFDP1	-0.09453172800000001	0.39440125	0.067783754	0.460330819
PDHB	-0.154377324	0.39468413	0.318510953	0.07092208400000001
EIF3J	-0.05374199	0.39486419899999997	0.15968269400000001	0.09587561
AP2M1	0.082472259	0.394999941	-0.033486057	0.702020212
RPS6KB1	-0.050234336	0.395010905	0.030015576000000002	0.7165021109999999
UGGT2	0.109947482	0.39510646299999996	0.078954388	0.45594622700000004
CNST	-0.221271773	0.39547609100000003	-0.071339707	0.680925263
MRPL35	-0.123179915	0.395708913	0.453012886	0.008232305
MAP1A	-0.047587737000000005	0.395791416	-0.08603124599999999	0.41027684299999995
SESN2	-0.134880862	0.396022751	0.18869220399999997	0.145150361
CCDC22	-0.042481815	0.39673926	0.012129116	0.865318501
USP54	0.14957332199999998	0.397011447	-0.177299132	0.222935697
EPB41L2	-0.100298889	0.397157661	0.19963961300000002	0.135635632
DCTN6	-0.046211319	0.397382955	-0.085281842	0.230452627
STXBP4	-0.09817767599999999	0.397427691	0.09155089599999999	0.45192398100000003
C5	-0.053190327	0.39771586600000003	0.036360582999999995	0.569012447
CEBPZOS	-0.158298852	0.397756186	0.052605864	0.6988698179999999
PEX6	0.047849867000000004	0.39780489700000005	-0.054700444	0.39569372700000005
RFWD2	0.063646733	0.398098785	-0.17102292800000002	0.034956517
RRP8	0.112780931	0.39816	-0.31661605600000003	0.009622430999999999
PITRM1	0.055401371	0.398464954	0.068219736	0.428338602
SFXN2	-0.13190598	0.398496375	0.486876541	0.019715674
SARNP	-0.17740702600000002	0.398586082	0.048104855999999994	0.775998649
DIP2A	0.050478064	0.39860543600000004	-0.043745022	0.572495736
VSIG10	0.09407425800000001	0.399051062	0.132609712	0.243631084
RAP2B	0.11589599	0.39911296399999996	0.107205811	0.34099105700000004
DNMT3A	-0.0576326	0.39914588700000003	-0.23876265600000002	0.017844769
NEDD4L	0.067931246	0.39918385700000003	0.015910904	0.819027973
ZBTB14	0.151987977	0.399651111	-0.09231734800000001	0.656243282
STX6	0.072802545	0.39986699600000003	0.124433992	0.143350539
PPP1CB	-0.134921055	0.399880275	-0.125998315	0.380899923
ARRB1	-0.095728009	0.399972513	-0.036698864	0.794488475
L2HGDH	0.047877665	0.40005777600000003	0.08303171	0.287780749
TBC1D23	0.042833453	0.400398087	0.051016951	0.406838994
CTBP2	-0.05921352	0.400445922	0.046168488	0.523277318
UNC45A	-0.056919577	0.400865309	-0.011497288999999999	0.893028908
HNRNPA0	-0.138303288	0.400899877	0.008009607	0.94634503
ERP44	-0.059895524000000006	0.400902786	0.14334968	0.058226754000000006
DHRS3	0.045201723	0.40100837899999997	-0.007962229	0.895174598
ARMC8	0.045432829	0.401097335	-0.048318792	0.45067971700000004
TFB1M	0.14845291900000002	0.401274835	-0.18722478399999998	0.34374442200000005
RAPGEF2	-0.09842948900000001	0.40137099	0.046910677000000005	0.690501238
